('Total Revenue', '318,273,000', '281,724,000', '245,122,000', '211,915,000', '198,270,000')
         1158513 function calls (1124402 primitive calls) in 3.667 seconds

   Ordered by: call count

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       87    0.000    0.000    0.005    0.000 typing.py:1634(__getitem__)
       86    0.000    0.000    0.000    0.000 __init__.py:305(escape)
       86    0.000    0.000    0.001    0.000 css_parser.py:812(parse_combinator)
       86    0.000    0.000    0.000    0.000 {method 'translate' of 'str' objects}
       83    0.000    0.000    0.000    0.000 typing.py:1757(<genexpr>)
       82    0.000    0.000    0.000    0.000 dataclasses.py:411(<genexpr>)
       82    0.000    0.000    0.000    0.000 dataclasses.py:1172(<genexpr>)
       81    0.000    0.000    0.000    0.000 typing.py:1221(<genexpr>)
       80    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
       79    0.000    0.000    0.001    0.000 functools.py:36(update_wrapper)
       79    0.001    0.000    0.006    0.000 css_parser.py:472(parse_attribute_selector)
       79    0.000    0.000    0.001    0.000 css_types.py:267(__init__)
       79    0.000    0.000    0.003    0.000 _htmlparser.py:127(handle_startendtag)
       79    0.000    0.000    0.000    0.000 {built-in method nt.getcwd}
       76    0.000    0.000    0.000    0.000 __init__.py:432(<genexpr>)
       75    0.000    0.000    0.001    0.000 css_parser.py:542(parse_tag_pattern)
       75    0.000    0.000    0.001    0.000 css_types.py:251(__init__)
    73/58    0.000    0.000    0.208    0.004 <frozen importlib._bootstrap>:1390(_handle_fromlist)
       69    0.000    0.000    0.000    0.000 typing.py:2696(overload)
       68    0.000    0.000    0.000    0.000 {method 'groupdict' of 're.Match' objects}
       66    0.000    0.000    0.000    0.000 __init__.py:26(__new__)
    65/64    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
       63    0.000    0.000    0.001    0.000 _util.py:84(validate)
       63    0.001    0.000    0.001    0.000 {method 'fullmatch' of 're.Pattern' objects}
       63    0.000    0.000    0.000    0.000 {method 'items' of 'mappingproxy' objects}
       62    0.000    0.000    0.000    0.000 _status_codes.py:28(__new__)
       61    0.000    0.000    0.000    0.000 dataclasses.py:288(__init__)
       61    0.000    0.000    0.000    0.000 dataclasses.py:383(field)
       61    0.000    0.000    0.001    0.000 dataclasses.py:768(_get_field)
       61    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
       59    0.000    0.000    0.002    0.000 parser.py:171(set_cdata_mode)
       58    0.000    0.000    0.000    0.000 element.py:2508(__eq__)
       58    0.000    0.000    0.000    0.000 dataclasses.py:1111(<genexpr>)
       57    0.000    0.000    0.000    0.000 _compiler.py:410(_generate_overlap_table)
       57    0.000    0.000    0.000    0.000 _urlparse.py:223(<genexpr>)
       56    0.000    0.000    0.000    0.000 typing.py:1105(__hash__)
    56/16    0.001    0.000    0.021    0.001 css_parser.py:925(parse_selectors)
       56    0.000    0.000    0.000    0.000 ipaddress.py:156(_split_optional_netmask)
       56    0.000    0.000    0.000    0.000 ipaddress.py:533(_split_addr_prefix)
    56/49    0.000    0.000    0.000    0.000 {built-in method builtins.repr}
       55    0.000    0.000    0.000    0.000 message.py:427(__setitem__)
       55    0.000    0.000    0.000    0.000 _policybase.py:209(header_max_count)
       55    0.000    0.000    0.000    0.000 _policybase.py:313(header_store_parse)
       55    0.000    0.000    0.000    0.000 {method 'isprintable' of 'str' objects}
       53    0.000    0.000    0.001    0.000 typing.py:1256(_generic_init_subclass)
       52    0.000    0.000    0.001    0.000 ipaddress.py:1939(__init__)
       51    0.000    0.000    0.002    0.000 typing.py:1023(__init__)
       51    0.001    0.000    0.001    0.000 {built-in method builtins.compile}
    50/21    0.000    0.000    0.000    0.000 <frozen abc>:121(__subclasscheck__)
       50    0.000    0.000    0.000    0.000 typing.py:1599(__mro_entries__)
    50/21    0.000    0.000    0.000    0.000 {built-in method _abc._abc_subclasscheck}
       49    0.000    0.000    0.000    0.000 dataclasses.py:531(_field_init)
       47    0.000    0.000    0.000    0.000 ipaddress.py:1774(_parse_hextet)
       47    0.000    0.000    0.000    0.000 {method 'issuperset' of 'frozenset' objects}
       46    0.000    0.000    0.000    0.000 {built-in method _codecs.charmap_build}
       45    0.000    0.000    0.000    0.000 dataclasses.py:673(<genexpr>)
       45    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
    44/32    0.000    0.000    0.016    0.000 css_parser.py:579(parse_pseudo_class)
       43    0.000    0.000    0.000    0.000 __init__.py:613(__missing__)
       42    0.000    0.000    0.000    0.000 filter.py:224(__init__)
       41    0.000    0.000    0.000    0.000 functools.py:504(lru_cache)
       41    0.000    0.000    0.000    0.000 dataclasses.py:519(_field_assign)
       40    0.000    0.000    0.001    0.000 functools.py:544(decorating_function)
       40    0.000    0.000    0.002    0.000 typing.py:1207(_generic_class_getitem)
    40/31    0.000    0.000    0.016    0.001 css_parser.py:746(parse_pseudo_open)
       39    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap>:463(_lock_unlock_module)
       39    0.000    0.000    0.000    0.000 inspect.py:2819(kind)
       38    0.000    0.000    0.000    0.000 enum.py:91(_is_single_bit)
       38    0.000    0.000    0.000    0.000 typing.py:553(__repr__)
       38    0.000    0.000    0.000    0.000 _models.py:74(_normalize_header_value)
       38    0.000    0.000    0.000    0.000 _models.py:67(_normalize_header_key)
       37    0.000    0.000    0.000    0.000 inspect.py:764(unwrap)
       37    0.000    0.000    0.000    0.000 typing.py:1742(<genexpr>)
       37    0.000    0.000    0.000    0.000 {built-in method builtins.id}
       37    0.000    0.000    0.000    0.000 {built-in method sys.getrecursionlimit}
       36    0.000    0.000    0.000    0.000 dataclasses.py:591(_init_param)
       36    0.000    0.000    0.000    0.000 functools.py:66(wraps)
       36    0.000    0.000    0.000    0.000 _receivebuffer.py:104(maybe_extract_lines)
       35    0.000    0.000    0.003    0.000 typing.py:806(Optional)
       35    0.000    0.000    0.002    0.000 ipaddress.py:2316(__init__)
       35    0.000    0.000    0.001    0.000 ipaddress.py:1661(_ip_int_from_string)
       35    0.000    0.000    0.001    0.000 ipaddress.py:1641(_make_netmask)
       35    0.000    0.000    0.000    0.000 ipaddress.py:1904(_split_scope_id)
       34    0.000    0.000    0.002    0.000 _readers.py:94(maybe_read_from_SEND_RESPONSE_server)
       33    0.000    0.000    0.001    0.000 inspect.py:176(get_annotations)
       33    0.000    0.000    0.000    0.000 _receivebuffer.py:147(is_next_line_obviously_invalid_request_line)
       31    0.000    0.000    0.000    0.000 <frozen _collections_abc>:439(__subclasshook__)
       31    0.000    0.000    0.001    0.000 ipaddress.py:1286(__init__)
       31    0.000    0.000    0.000    0.000 signal.py:16(<lambda>)
       31    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
       30    0.000    0.000    0.000    0.000 signal.py:9(<lambda>)
       30    0.000    0.000    0.000    0.000 {method 'endswith' of 'bytearray' objects}
       29    0.003    0.000    2.203    0.076 __init__.py:1(<module>)
       29    0.000    0.000    0.000    0.000 inspect.py:2807(name)
       29    0.000    0.000    0.000    0.000 element.py:2368(get_attribute_list)
       29    0.000    0.000    0.000    0.000 typing.py:1230(<genexpr>)
       29    0.000    0.000    0.000    0.000 __init__.py:680(<genexpr>)
       29    0.000    0.000    0.000    0.000 _readers.py:43(_obsolete_line_fold)
       29    0.000    0.000    0.001    0.000 _readers.py:64(_decode_header_lines)
       28    0.000    0.000    0.002    0.000 <frozen zipimport>:68(__init__)
       28    0.001    0.000    0.008    0.000 <frozen importlib._bootstrap_external>:1675(_fill_cache)
       28    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:169(_path_isdir)
       28    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:1716(path_hook_for_FileFinder)
       28    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1598(__init__)
       28    0.000    0.000    0.004    0.000 <frozen importlib._bootstrap_external>:1487(_path_hooks)
       28    0.000    0.000    0.000    0.000 element.py:664(_last_descendant)
       28    0.006    0.000    0.006    0.000 {built-in method nt.listdir}
       27    0.000    0.000    0.000    0.000 enum.py:115(_iter_bits_lsb)
       27    0.000    0.000    0.000    0.000 enum.py:1439(_iter_member_by_value_)
       27    0.001    0.000    0.005    0.000 enum.py:498(__new__)
       27    0.000    0.000    0.002    0.000 typing.py:1748(__getitem__)
       27    0.000    0.000    0.000    0.000 inspect.py:3089(<genexpr>)
       27    0.000    0.000    0.000    0.000 typing.py:1803(<genexpr>)
       26    0.000    0.000    0.000    0.000 <frozen abc>:146(update_abstractmethods)
       26    0.000    0.000    0.000    0.000 dataclasses.py:351(__init__)
       26    0.002    0.000    0.022    0.001 dataclasses.py:929(_process_class)
       26    0.001    0.000    0.013    0.000 dataclasses.py:470(add_fns_to_class)
       26    0.000    0.000    0.000    0.000 typing.py:310(_check_generic_specialization)
       26    0.000    0.000    0.000    0.000 dataclasses.py:407(_fields_in_init_order)
       26    0.000    0.000    0.000    0.000 dataclasses.py:429(__init__)
       26    0.000    0.000    0.002    0.000 dataclasses.py:1277(dataclass)
       26    0.000    0.000    0.000    0.000 dataclasses.py:412(<genexpr>)
       26    0.000    0.000    0.022    0.001 dataclasses.py:1294(wrap)
       26    0.000    0.000    0.000    0.000 element.py:2068(_all_strings)
       26    0.000    0.000    0.000    0.000 ipaddress.py:415(_check_int_address)
       26    0.000    0.000    0.000    0.000 ipaddress.py:474(_prefix_from_prefix_string)
       26    0.000    0.000    0.000    0.000 ipaddress.py:431(_ip_int_from_prefix)
       26    0.000    0.000    0.000    0.000 {method 'index' of 'tuple' objects}
       26    0.000    0.000    0.000    0.000 {method '__typing_prepare_subst__' of 'typing.TypeVar' objects}
       26    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
       25    0.000    0.000    0.000    0.000 reprlib.py:12(decorating_function)
       25    0.000    0.000    0.000    0.000 reprlib.py:9(recursive_repr)
    25/15    0.000    0.000    0.369    0.025 {built-in method builtins.__import__}
       24    0.000    0.000    0.000    0.000 util.py:16(lower)
       24    0.000    0.000    0.000    0.000 _receivebuffer.py:87(maybe_extract_next_line)
       23    0.000    0.000    0.000    0.000 enum.py:1449(_iter_member_by_def_)
       22    0.000    0.000    0.000    0.000 inspect.py:386(isfunction)
       22    0.000    0.000    0.000    0.000 ipaddress.py:1187(_ip_int_from_string)
       21    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:662(spec_from_loader)
       21    0.000    0.000    0.001    0.000 filter.py:378(__init__)
       21    0.000    0.000    0.037    0.002 element.py:3024(find_all)
       21    0.000    0.000    0.037    0.002 element.py:1266(_find_all)
       21    0.000    0.000    0.001    0.000 ipaddress.py:1512(__init__)
       21    0.000    0.000    0.000    0.000 element.py:3195(__init__)
       21    0.000    0.000    0.000    0.000 ipaddress.py:1161(_make_netmask)
       21    0.000    0.000    0.000    0.000 filter.py:439(includes_everything)
       21    0.000    0.000    0.036    0.002 filter.py:163(find_all)
       20    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1014(is_package)
       20    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:997(exec_module)
       20    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:501(_requires_builtin_wrapper)
       20    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:989(create_module)
       20    0.000    0.000    0.000    0.000 inspect.py:2754(__init__)
       20    0.000    0.000    0.001    0.000 dataclasses.py:610(_init_fn)
       20    0.000    0.000    0.001    0.000 typing.py:1719(__getitem__)
       20    0.001    0.000    0.001    0.000 {built-in method _imp.create_builtin}
       20    0.001    0.000    0.001    0.000 {built-in method _imp.exec_builtin}
     19/7    0.000    0.000    0.002    0.000 inspect.py:2487(_signature_from_callable)
       19    0.000    0.000    0.003    0.000 element.py:2957(find)
       19    0.000    0.000    0.000    0.000 typing.py:2204(<genexpr>)
       18    0.000    0.000    0.000    0.000 enum.py:946(_get_mixins_)
       18    0.000    0.000    0.000    0.000 enum.py:1737(_simple_enum)
       18    0.000    0.000    0.000    0.000 enum.py:987(_find_data_type_)
       18    0.003    0.000    0.009    0.000 enum.py:1753(convert_class)
       18    0.000    0.000    0.000    0.000 inspect.py:302(isclass)
       18    0.000    0.000    0.000    0.000 inspect.py:2003(_signature_get_user_defined_method)
       18    0.000    0.000    0.000    0.000 _deprecation.py:51(_deprecated_function_alias)
       17    0.001    0.000    0.001    0.000 <frozen codecs>:1079(make_identity_dict)
       17    0.000    0.000    0.004    0.000 types.py:334(__getattr__)
       17    0.000    0.000    0.000    0.000 enum.py:807(__members__)
       17    0.000    0.000    0.000    0.000 typing.py:1807(__eq__)
       17    0.000    0.000    0.000    0.000 ssl.py:972(_sslcopydoc)
       16    0.000    0.000    0.000    0.000 enum.py:1456(<lambda>)
       16    0.000    0.000    0.000    0.000 inspect.py:1805(_shadowed_dict)
    16/10    0.000    0.000    0.000    0.000 typing.py:235(_type_repr)
       16    0.000    0.000    0.001    0.000 typing.py:1733(__getitem_inner__)
       16    0.000    0.000    0.000    0.000 inspect.py:1438(repl)
       16    0.000    0.000    0.001    0.000 typing.py:1715(copy_with)
       16    0.000    0.000    0.049    0.003 css_parser.py:306(__init__)
       16    0.000    0.000    0.000    0.000 css_parser.py:459(__init__)
       16    0.000    0.000    0.022    0.001 css_parser.py:1149(process_selectors)
       16    0.000    0.000    0.000    0.000 _typedattr.py:13(typed_attribute)
       16    0.000    0.000    0.000    0.000 {method 'removeprefix' of 'str' objects}
       15    0.000    0.000    0.000    0.000 financial_enhanced.py:32(<lambda>)
       15    0.000    0.000    0.001    0.000 inspect.py:1436(formatannotation)
       15    0.000    0.000    0.000    0.000 contextlib.py:276(contextmanager)
       15    0.000    0.000    0.000    0.000 typing.py:840(<genexpr>)
       15    0.000    0.000    0.000    0.000 typing.py:1127(_is_typevar_like)
       15    0.000    0.000    0.000    0.000 _util.py:108(__new__)
       15    0.000    0.000    0.000    0.000 {method 'has_default' of 'typing.TypeVar' objects}
       15    0.001    0.000    0.001    0.000 {built-in method builtins.sorted}
       14    0.000    0.000    0.000    0.000 <frozen abc>:117(__instancecheck__)
       14    0.000    0.000    0.000    0.000 _compiler.py:394(_bytes_to_codes)
       14    0.000    0.000    0.000    0.000 dataclasses.py:328(__set_name__)
       14    0.000    0.000    0.000    0.000 _deprecation.py:66(_deprecated)
       14    0.000    0.000    0.000    0.000 _deprecation.py:67(deprecate)
       14    0.000    0.000    0.000    0.000 hashlib.py:126(__get_openssl_constructor)
