('Total Revenue', '318,273,000', '281,724,000', '245,122,000', '211,915,000', '198,270,000')
         1139846 function calls (1105635 primitive calls) in 3.588 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1083    0.001    0.000    0.001    0.000 enum.py:1589(_get_value)
      988    0.001    0.000    0.001    0.000 typing.py:1294(_is_dunder)
     4025    0.001    0.000    0.001    0.000 {method 'add' of 'set' objects}
        3    0.001    0.000    0.001    0.000 socket.py:221(__init__)
       75    0.000    0.000    0.001    0.000 css_parser.py:542(parse_tag_pattern)
     3671    0.001    0.000    0.001    0.000 {built-in method builtins.chr}
     3615    0.001    0.000    0.001    0.000 filter.py:259(_base_match)
      306    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:232(__init__)
        1    0.000    0.000    0.001    0.001 string.py:69(__init_subclass__)
        2    0.000    0.000    0.001    0.000 cookiejar.py:1600(make_cookies)
        1    0.000    0.000    0.001    0.001 __init__.py:444(PercentStyle)
     3142    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:491(_verbose_message)
        1    0.000    0.000    0.001    0.001 _markupbase.py:1(<module>)
      306    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:445(cb)
     1036    0.001    0.000    0.001    0.000 {built-in method fromkeys}
        1    0.000    0.000    0.001    0.001 __init__.py:126(EntryPoint)
        4    0.000    0.000    0.001    0.000 ssl.py:399(__new__)
        4    0.001    0.000    0.001    0.000 {built-in method _ssl.txt2obj}
        1    0.000    0.000    0.001    0.001 dammit.py:98(EntitySubstitution)
        1    0.000    0.000    0.001    0.001 ipaddress.py:2392(_IPv6Constants)
      287    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:1128(find_spec)
      348    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:82(remove)
        1    0.000    0.000    0.001    0.001 scanner.py:1(<module>)
       79    0.000    0.000    0.001    0.000 css_types.py:267(__init__)
       12    0.000    0.000    0.001    0.000 typing.py:2054(__new__)
        1    0.000    0.000    0.001    0.001 socks.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _lxml.py:1(<module>)
        6    0.000    0.000    0.001    0.000 feedparser.py:178(_call_parse)
       35    0.000    0.000    0.001    0.000 ipaddress.py:2316(__init__)
       16    0.001    0.000    0.001    0.000 {built-in method builtins.sorted}
      348    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:79(__init__)
        1    0.000    0.000    0.001    0.001 compat.py:37(_resolve_char_detection)
        1    0.000    0.000    0.001    0.001 request.py:910(AbstractBasicAuthHandler)
        6    0.000    0.000    0.001    0.000 cookiejar.py:950(set_ok)
        1    0.000    0.000    0.001    0.001 _internal_utils.py:1(<module>)
        6    0.000    0.000    0.001    0.000 feedparser.py:218(_parsegen)
      887    0.000    0.000    0.001    0.000 element.py:2355(get)
       86    0.000    0.000    0.001    0.000 css_parser.py:812(parse_combinator)
      333    0.001    0.000    0.001    0.000 enum.py:829(__setattr__)
       21    0.000    0.000    0.001    0.000 filter.py:378(__init__)
      411    0.001    0.000    0.001    0.000 _parser.py:264(getwhile)
        1    0.000    0.000    0.001    0.001 structures.py:1(<module>)
       64    0.000    0.000    0.001    0.000 enum.py:354(__setitem__)
      142    0.000    0.000    0.001    0.000 css_parser.py:369(__init__)
        1    0.000    0.000    0.001    0.001 status_codes.py:1(<module>)
      357    0.000    0.000    0.001    0.000 {method '_checkReadable' of '_io._IOBase' objects}
       68    0.000    0.000    0.001    0.000 functools.py:36(update_wrapper)
        1    0.000    0.000    0.001    0.001 models.py:422(prepare)
      518    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:645(parent)
       21    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1598(__init__)
        1    0.000    0.000    0.001    0.001 status_codes.py:109(_init)
        1    0.000    0.000    0.001    0.001 dammit.py:734(UnicodeDammit)
      796    0.000    0.000    0.001    0.000 {built-in method from_bytes}
      800    0.000    0.000    0.001    0.000 filter.py:321(matches_tag)
        1    0.000    0.000    0.001    0.001 errors.py:1(<module>)
      113    0.000    0.000    0.001    0.000 typing.py:1639(<genexpr>)
      780    0.001    0.000    0.001    0.000 {method 'extend' of 'list' objects}
  226/187    0.000    0.000    0.001    0.000 _compiler.py:439(_get_literal_prefix)
        5    0.000    0.000    0.001    0.000 feedparser.py:102(push)
      879    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:1226(__exit__)
        1    0.000    0.000    0.001    0.001 ipaddress.py:1579(_IPv4Constants)
      322    0.000    0.000    0.001    0.000 css_parser.py:248(css_unescape)
      285    0.000    0.000    0.001    0.000 css_parser.py:344(match)
      277    0.000    0.000    0.001    0.000 enum.py:37(_is_descriptor)
       58    0.000    0.000    0.001    0.000 typing.py:379(_remove_dups_flatten)
        1    0.000    0.000    0.001    0.001 sessions.py:831(merge_environment_settings)
       41    0.000    0.000    0.001    0.000 functools.py:544(decorating_function)
        1    0.000    0.000    0.001    0.001 cookiejar.py:1247(CookieJar)
       21    0.000    0.000    0.001    0.000 ipaddress.py:1512(__init__)
       19    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:997(exec_module)
      879    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:1222(__enter__)
        1    0.000    0.000    0.001    0.001 entities.py:1(<module>)
      348    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:173(__exit__)
       75    0.000    0.000    0.001    0.000 css_types.py:251(__init__)
        1    0.000    0.000    0.001    0.001 connection.py:424(request)
       52    0.001    0.000    0.001    0.000 {built-in method _abc._abc_init}
      259    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:48(_new_module)
     2653    0.001    0.000    0.001    0.000 financial.py:23(<lambda>)
      252    0.000    0.000    0.001    0.000 {built-in method builtins.any}
      202    0.001    0.000    0.001    0.000 {built-in method _sre.compile}
       19    0.001    0.000    0.001    0.000 {built-in method _imp.exec_builtin}
        1    0.000    0.000    0.001    0.001 utils.py:873(get_environ_proxies)
       69    0.000    0.000    0.001    0.000 typing.py:3794(__getattr__)
  747/681    0.000    0.000    0.000    0.000 {built-in method builtins.hash}
     4868    0.000    0.000    0.000    0.000 element.py:2414(__bool__)
      184    0.000    0.000    0.000    0.000 _parser.py:85(opengroup)
        8    0.000    0.000    0.000    0.000 typing.py:1719(__getitem__)
        1    0.000    0.000    0.000    0.000 timeout.py:1(<module>)
       52    0.000    0.000    0.000    0.000 ipaddress.py:1939(__init__)
      587    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:67(_relax_case)
     1052    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:1210(_ZipWriteFile)
      289    0.000    0.000    0.000    0.000 {built-in method nt._path_splitroot}
        1    0.000    0.000    0.000    0.000 adapters.py:455(get_connection_with_tls_context)
        1    0.000    0.000    0.000    0.000 __init__.py:691(DetectsXMLParsedAsHTML)
        8    0.000    0.000    0.000    0.000 typing.py:1733(__getitem_inner__)
      313    0.000    0.000    0.000    0.000 enum.py:78(_is_private)
     1620    0.000    0.000    0.000    0.000 {method 'items' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 dammit.py:485(EncodingDetector)
        8    0.000    0.000    0.000    0.000 typing.py:1207(_generic_class_getitem)
        1    0.000    0.000    0.000    0.000 _types.py:1(<module>)
        1    0.000    0.000    0.000    0.000 weakref.py:585(__call__)
       17    0.000    0.000    0.000    0.000 <frozen codecs>:1079(make_identity_dict)
      780    0.000    0.000    0.000    0.000 _parser.py:82(groups)
        1    0.000    0.000    0.000    0.000 connectionpool.py:1183(_close_pool_connections)
      142    0.000    0.000    0.000    0.000 typing.py:1358(__getattr__)
      357    0.000    0.000    0.000    0.000 {method '_checkClosed' of '_io._IOBase' objects}
      512    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
       19    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:989(create_module)
        2    0.000    0.000    0.000    0.000 cookiejar.py:467(parse_ns_headers)
        2    0.000    0.000    0.000    0.000 util.py:1(<module>)
     1533    0.000    0.000    0.000    0.000 {built-in method _imp.acquire_lock}
      202    0.000    0.000    0.000    0.000 _parser.py:230(__init__)
        6    0.000    0.000    0.000    0.000 structures.py:49(__init__)
        1    0.000    0.000    0.000    0.000 gb18030.py:1(<module>)
        8    0.000    0.000    0.000    0.000 <frozen _collections_abc>:979(update)
        1    0.000    0.000    0.000    0.000 feedparser.py:472(_parse_headers)
        9    0.000    0.000    0.000    0.000 __init__.py:2129(getLogger)
        1    0.000    0.000    0.000    0.000 utils.py:810(should_bypass_proxies)
        1    0.000    0.000    0.000    0.000 poolmanager.py:290(connection_from_host)
        4    0.000    0.000    0.000    0.000 cookiejar.py:1579(_cookies_from_attrs_set)
        1    0.000    0.000    0.000    0.000 datetime.py:1(<module>)
        1    0.000    0.000    0.000    0.000 random.py:1(<module>)
      353    0.000    0.000    0.000    0.000 enum.py:47(_is_dunder)
        1    0.000    0.000    0.000    0.000 models.py:481(prepare_url)
     1533    0.000    0.000    0.000    0.000 {built-in method _imp.release_lock}
       21    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:169(_path_isdir)
        1    0.000    0.000    0.000    0.000 big5.py:1(<module>)
       23    0.000    0.000    0.000    0.000 typing.py:1256(_generic_init_subclass)
        1    0.000    0.000    0.000    0.000 threading.py:1(<module>)
        1    0.000    0.000    0.000    0.000 poolmanager.py:319(connection_from_context)
        6    0.000    0.000    0.000    0.000 cookiejar.py:984(set_ok_verifiability)
        1    0.000    0.000    0.000    0.000 _meta.py:1(<module>)
        1    0.000    0.000    0.000    0.000 typing.py:3048(NamedTuple)
        7    0.000    0.000    0.000    0.000 enum.py:484(__prepare__)
       12    0.000    0.000    0.000    0.000 typing.py:2199(__init_subclass__)
        1    0.000    0.000    0.000    0.000 filter.py:1(<module>)
      258    0.000    0.000    0.000    0.000 {built-in method _imp._fix_co_filename}
      102    0.000    0.000    0.000    0.000 typing.py:1122(_is_unpacked_typevartuple)
     1655    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_iscased}
      536    0.000    0.000    0.000    0.000 typing.py:1096(__eq__)
       19    0.000    0.000    0.000    0.000 {built-in method _imp.create_builtin}
      719    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.RLock' objects}
       34    0.000    0.000    0.000    0.000 enum.py:1059(_add_member_)
    70/41    0.000    0.000    0.000    0.000 <frozen abc>:121(__subclasscheck__)
        6    0.000    0.000    0.000    0.000 cookiejar.py:727(is_third_party)
      359    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
        1    0.000    0.000    0.000    0.000 quoprimime.py:1(<module>)
       31    0.000    0.000    0.000    0.000 ipaddress.py:1286(__init__)
        9    0.000    0.000    0.000    0.000 __init__.py:1362(getLogger)
       76    0.000    0.000    0.000    0.000 _parser.py:273(getuntil)
        1    0.000    0.000    0.000    0.000 element.py:314(ContentMetaAttributeValue)
       14    0.000    0.000    0.000    0.000 hashlib.py:126(__get_openssl_constructor)
       35    0.000    0.000    0.000    0.000 ipaddress.py:1661(_ip_int_from_string)
        2    0.000    0.000    0.000    0.000 socket.py:501(close)
        1    0.000    0.000    0.000    0.000 iso2022_jp.py:1(<module>)
    70/41    0.000    0.000    0.000    0.000 {built-in method _abc._abc_subclasscheck}
        1    0.000    0.000    0.000    0.000 poolmanager.py:344(connection_from_pool_key)
       46    0.000    0.000    0.000    0.000 response.py:1338(_update_chunk_length)
        1    0.000    0.000    0.000    0.000 _encoded_words.py:1(<module>)
        7    0.000    0.000    0.000    0.000 {method 'write' of '_io.StringIO' objects}
      348    0.000    0.000    0.000    0.000 {built-in method _weakref._remove_dead_weakref}
        1    0.000    0.000    0.000    0.000 auth.py:1(<module>)
      287    0.000    0.000    0.000    0.000 {built-in method _imp.find_frozen}
        1    0.000    0.000    0.000    0.000 connection.py:375(close)
       28    0.000    0.000    0.000    0.000 parse.py:374(urlparse)
        1    0.000    0.000    0.000    0.000 utils.py:137(proxy_bypass)
        8    0.000    0.000    0.000    0.000 typing.py:1715(copy_with)
    32/27    0.000    0.000    0.000    0.000 <frozen abc>:117(__instancecheck__)
        7    0.000    0.000    0.000    0.000 sessions.py:76(merge_setting)
      105    0.000    0.000    0.000    0.000 filter.py:492(_make_match_rules)
      792    0.000    0.000    0.000    0.000 {built-in method nt.fspath}
        1    0.000    0.000    0.000    0.000 __init__.py:61(Sectioned)
        1    0.000    0.000    0.000    0.000 client.py:1015(close)
      313    0.000    0.000    0.000    0.000 enum.py:58(_is_sunder)
        1    0.000    0.000    0.000    0.000 cp437.py:1(<module>)
        1    0.000    0.000    0.000    0.000 big5hkscs.py:1(<module>)
        1    0.000    0.000    0.000    0.000 poolmanager.py:243(_new_pool)
    32/27    0.000    0.000    0.000    0.000 {built-in method _abc._abc_instancecheck}
        2    0.000    0.000    0.000    0.000 functools.py:930(wrapper)
        1    0.000    0.000    0.000    0.000 ssltransport.py:1(<module>)
       22    0.000    0.000    0.000    0.000 ipaddress.py:1187(_ip_int_from_string)
        1    0.000    0.000    0.000    0.000 cp932.py:1(<module>)
        1    0.000    0.000    0.000    0.000 connectionpool.py:993(__init__)
        5    0.000    0.000    0.000    0.000 typing.py:1748(__getitem__)
        1    0.000    0.000    0.000    0.000 _adapters.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ssl.py:1361(_real_close)
      350    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
       76    0.000    0.000    0.000    0.000 {built-in method nt.getcwd}
        1    0.000    0.000    0.000    0.000 connectionpool.py:175(__init__)
        1    0.000    0.000    0.000    0.000 textwrap.py:419(dedent)
        1    0.000    0.000    0.000    0.000 gbk.py:1(<module>)
      358    0.000    0.000    0.000    0.000 socket.py:744(readable)
       59    0.000    0.000    0.000    0.000 typing.py:351(_deduplicate)
        6    0.000    0.000    0.000    0.000 cookiejar.py:1487(_cookie_from_cookie_tuple)
      696    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
       20    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:662(spec_from_loader)
      404    0.000    0.000    0.000    0.000 _compiler.py:573(isstring)
      111    0.000    0.000    0.000    0.000 {method 'update' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 cp949.py:1(<module>)
        4    0.000    0.000    0.000    0.000 {method 'readlines' of '_io._IOBase' objects}
        2    0.000    0.000    0.000    0.000 functools.py:844(dispatch)
        4    0.000    0.000    0.000    0.000 functools.py:878(register)
       69    0.000    0.000    0.000    0.000 status_codes.py:122(<genexpr>)
       12    0.000    0.000    0.000    0.000 cookiejar.py:621(request_host)
        6    0.000    0.000    0.000    0.000 abc.py:41(_register)
        1    0.000    0.000    0.000    0.000 calendar.py:60(Month)
